Joint 1,Joint 2,Joint 3,Joint 4,Joint 5,Joint 6,Joint 7
-0.108564,0.0885284,-0.110057,-0.132782,-0.0517414,-0.0959877,0.08337
0.115744,0.036271,0.0647072,-0.0354072,0.0539743,-0.0659524,-0.0930078
-0.0822368,0.0337372,-0.0697818,-0.0607242,-0.0181652,-0.0532224,0.0700133
0.0572398,0.040307,0.038128,0.0132427,0.0270887,-0.0405646,-0.0495545
0.000945591,0.0504116,0.0108397,-0.0518338,0.0212522,-0.0402133,0.00927832
-0.0570778,0.094265,-0.016912,-0.112881,-0.0387807,-0.0647397,0.038536
0.0724603,0.12061,0.06646,-0.0965582,0.00472305,-0.118663,-0.0588602
-0.108564,0.0885283,-0.110057,-0.132782,-0.0517414,-0.0959877,0.08337
0.115744,0.0362709,0.0647072,-0.0354072,0.0539743,-0.0659524,-0.0930078
-0.0822368,0.0337371,-0.0697818,-0.0607242,-0.0181652,-0.0532224,0.0700133
0.0572398,0.0403068,0.038128,0.0132427,0.0270887,-0.0405645,-0.0495545
0.000945578,0.0504115,0.0108397,-0.0518337,0.0212522,-0.0402133,0.00927833
-0.0570778,0.0942649,-0.016912,-0.112881,-0.0387807,-0.0647397,0.038536
0.0724603,0.12061,0.06646,-0.0965581,0.00472301,-0.118663,-0.0588602
-0.108564,0.0885282,-0.110057,-0.132782,-0.0517414,-0.0959876,0.08337
0.115744,0.0362707,0.0647072,-0.0354071,0.0539743,-0.0659523,-0.0930078
-0.0822368,0.033737,-0.0697818,-0.0607242,-0.0181651,-0.0532224,0.0700133
0.0572398,0.0403067,0.038128,0.0132428,0.0270887,-0.0405645,-0.0495545
0.000945565,0.0504113,0.0108397,-0.0518337,0.0212522,-0.0402133,0.00927833
-0.0570778,0.0942647,-0.016912,-0.112881,-0.0387807,-0.0647396,0.038536
0.0724603,0.12061,0.0664601,-0.096558,0.00472297,-0.118663,-0.0588602
-0.108564,0.088528,-0.110057,-0.132782,-0.0517414,-0.0959876,0.08337
0.115744,0.0362706,0.0647072,-0.035407,0.0539742,-0.0659523,-0.0930078
-0.0822368,0.0337368,-0.0697818,-0.0607242,-0.0181651,-0.0532223,0.0700133
0.0572398,0.0403066,0.0381281,0.0132428,0.0270887,-0.0405644,-0.0495545
0.000945552,0.0504112,0.0108398,-0.0518337,0.0212521,-0.0402132,0.00927834
-0.0570778,0.0942646,-0.0169119,-0.11288,-0.0387807,-0.0647396,0.038536
0.0724603,0.12061,0.0664601,-0.096558,0.00472292,-0.118663,-0.0588602
-0.108564,0.0885279,-0.110057,-0.132782,-0.0517414,-0.0959876,0.08337
0.115744,0.0362705,0.0647072,-0.035407,0.0539742,-0.0659522,-0.0930078
-0.0822368,0.0337367,-0.0697818,-0.0607242,-0.0181651,-0.0532223,0.0700133
0.0572398,0.0403064,0.0381281,0.0132429,0.0270887,-0.0405644,-0.0495545
0.000945538,0.0504111,0.0108398,-0.0518336,0.0212521,-0.0402132,0.00927834
-0.0570778,0.0942645,-0.0169119,-0.11288,-0.0387807,-0.0647395,0.038536
0.0724603,0.120609,0.0664601,-0.0965579,0.00472288,-0.118663,-0.0588602
-0.108564,0.0885278,-0.110057,-0.132782,-0.0517414,-0.0959875,0.08337
0.115744,0.0362704,0.0647072,-0.0354069,0.0539741,-0.0659522,-0.0930078
-0.0822368,0.0337366,-0.0697818,-0.0607242,-0.0181651,-0.0532223,0.0700133
0.0572398,0.0403063,0.0381281,0.013243,0.0270887,-0.0405643,-0.0495545
0.000945525,0.0504109,0.0108398,-0.0518336,0.0212521,-0.0402132,0.00927835
-0.0570778,0.0942643,-0.0169119,-0.11288,-0.0387807,-0.0647395,0.038536
0.0724602,0.120609,0.0664602,-0.0965578,0.00472284,-0.118663,-0.0588602
-0.108564,0.0885277,-0.110057,-0.132782,-0.0517414,-0.0959875,0.08337
0.115744,0.0362703,0.0647073,-0.0354068,0.0539741,-0.0659521,-0.0930078
-0.0822368,0.0337365,-0.0697818,-0.0607242,-0.018165,-0.0532222,0.0700133
0.0572398,0.0403062,0.0381282,0.013243,0.0270886,-0.0405643,-0.0495545
0.000945512,0.0504108,0.0108398,-0.0518335,0.0212521,-0.0402131,0.00927835
-0.0570778,0.0942642,-0.0169118,-0.11288,-0.0387807,-0.0647395,0.0385359
0.0724602,0.120609,0.0664602,-0.0965577,0.00472279,-0.118663,-0.0588602
-0.108564,0.0885276,-0.110057,-0.132781,-0.0517414,-0.0959874,0.08337
0.115744,0.0362701,0.0647073,-0.0354068,0.0539741,-0.0659521,-0.0930077
-0.0822368,0.0337364,-0.0697818,-0.0607242,-0.018165,-0.0532222,0.0700133
0.0572398,0.040306,0.0381282,0.0132431,0.0270886,-0.0405642,-0.0495545
0.000945499,0.0504107,0.0108398,-0.0518335,0.0212521,-0.0402131,0.00927836
-0.0570778,0.094264,-0.0169118,-0.11288,-0.0387807,-0.0647394,0.0385359
0.0724602,0.120609,0.0664602,-0.0965577,0.00472275,-0.118662,-0.0588602
-0.108564,0.0885274,-0.110057,-0.132781,-0.0517414,-0.0959874,0.08337
0.115744,0.03627,0.0647073,-0.0354067,0.053974,-0.065952,-0.0930077
-0.0822368,0.0337363,-0.0697818,-0.0607242,-0.018165,-0.0532222,0.0700133
0.0572398,0.0403059,0.0381282,0.0132431,0.0270886,-0.0405642,-0.0495545
0.000945486,0.0504105,0.0108399,-0.0518334,0.0212521,-0.040213,0.00927836
-0.0570778,0.0942639,-0.0169118,-0.11288,-0.0387807,-0.0647394,0.0385359
0.0724602,0.120609,0.0664603,-0.0965576,0.00472271,-0.118662,-0.0588602
-0.108564,0.0885273,-0.110057,-0.132781,-0.0517414,-0.0959873,0.08337
0.115744,0.0362699,0.0647073,-0.0354066,0.053974,-0.065952,-0.0930077
-0.0822367,0.0337361,-0.0697818,-0.0607242,-0.018165,-0.0532221,0.0700133
0.0572398,0.0403058,0.0381282,0.0132432,0.0270886,-0.0405641,-0.0495545
0.000945473,0.0504104,0.0108399,-0.0518334,0.0212521,-0.040213,0.00927837
-0.0570778,0.0942638,-0.0169117,-0.11288,-0.0387807,-0.0647393,0.0385359
0.0724602,0.120609,0.0664603,-0.0965575,0.00472267,-0.118662,-0.0588602
-0.108564,0.0885272,-0.110057,-0.132781,-0.0517414,-0.0959873,0.08337
0.115744,0.0362698,0.0647073,-0.0354066,0.0539739,-0.0659519,-0.0930077
-0.0822367,0.033736,-0.0697818,-0.0607242,-0.0181649,-0.0532221,0.0700133
0.0572398,0.0403057,0.0381283,0.0132432,0.0270886,-0.0405641,-0.0495545
0.00094546,0.0504103,0.0108399,-0.0518333,0.0212521,-0.040213,0.00927837
-0.0570778,0.0942636,-0.0169117,-0.11288,-0.0387807,-0.0647393,0.0385359
0.0724601,0.120609,0.0664603,-0.0965575,0.00472262,-0.118662,-0.0588601
-0.108564,0.0885271,-0.110057,-0.132781,-0.0517414,-0.0959873,0.08337
0.115744,0.0362697,0.0647073,-0.0354065,0.0539739,-0.0659519,-0.0930077
-0.0822367,0.0337359,-0.0697818,-0.0607241,-0.0181649,-0.0532221,0.0700133
0.0572398,0.0403055,0.0381283,0.0132433,0.0270886,-0.040564,-0.0495545
0.000945446,0.0504102,0.0108399,-0.0518333,0.0212521,-0.0402129,0.00927838
-0.0570778,0.0942635,-0.0169116,-0.11288,-0.0387807,-0.0647393,0.0385359
0.0724601,0.120608,0.0664604,-0.0965574,0.00472258,-0.118662,-0.0588601
-0.108564,0.0885269,-0.110057,-0.132781,-0.0517414,-0.0959872,0.08337
0.115744,0.0362695,0.0647073,-0.0354064,0.0539739,-0.0659518,-0.0930077
-0.0822367,0.0337358,-0.0697818,-0.0607241,-0.0181649,-0.0532221,0.0700133
0.0572398,0.0403054,0.0381283,0.0132434,0.0270886,-0.040564,-0.0495545
0.000945433,0.05041,0.0108399,-0.0518333,0.0212521,-0.0402129,0.00927838
-0.0570778,0.0942634,-0.0169116,-0.11288,-0.0387807,-0.0647392,0.0385359
0.0724601,0.120608,0.0664604,-0.0965573,0.00472254,-0.118662,-0.0588601
-0.108564,0.0885268,-0.110057,-0.132781,-0.0517414,-0.0959872,0.08337
0.115744,0.0362694,0.0647073,-0.0354064,0.0539738,-0.0659518,-0.0930077
-0.0822367,0.0337357,-0.0697818,-0.0607241,-0.0181649,-0.053222,0.0700133
0.0572398,0.0403053,0.0381284,0.0132434,0.0270886,-0.0405639,-0.0495545
0.00094542,0.0504099,0.01084,-0.0518332,0.0212521,-0.0402129,0.00927839
-0.0570778,0.0942632,-0.0169116,-0.11288,-0.0387807,-0.0647392,0.0385359
0.0724601,0.120608,0.0664604,-0.0965573,0.0047225,-0.118662,-0.0588601
-0.108564,0.0885267,-0.110057,-0.132781,-0.0517414,-0.0959871,0.08337
0.115744,0.0362693,0.0647073,-0.0354063,0.0539738,-0.0659518,-0.0930077
-0.0822367,0.0337356,-0.0697818,-0.0607241,-0.0181649,-0.053222,0.0700133
0.0572398,0.0403052,0.0381284,0.0132435,0.0270886,-0.0405639,-0.0495545
0.000945407,0.0504098,0.01084,-0.0518332,0.0212521,-0.0402128,0.0092784
-0.0570778,0.0942631,-0.0169115,-0.11288,-0.0387806,-0.0647391,0.0385359
0.0724601,0.120608,0.0664605,-0.0965572,0.00472246,-0.118662,-0.0588601
-0.108564,0.0885266,-0.110057,-0.132781,-0.0517414,-0.0959871,0.08337
0.115744,0.0362692,0.0647073,-0.0354062,0.0539737,-0.0659517,-0.0930077
-0.0822367,0.0337355,-0.0697818,-0.0607241,-0.0181648,-0.053222,0.0700132
0.0572398,0.040305,0.0381284,0.0132435,0.0270886,-0.0405639,-0.0495545
0.000945394,0.0504097,0.01084,-0.0518331,0.0212521,-0.0402128,0.0092784
-0.0570778,0.094263,-0.0169115,-0.11288,-0.0387806,-0.0647391,0.0385359
0.07246,0.120608,0.0664605,-0.0965571,0.00472242,-0.118662,-0.0588601
-0.108564,0.0885265,-0.110057,-0.132781,-0.0517414,-0.0959871,0.08337
0.115744,0.0362691,0.0647073,-0.0354062,0.0539737,-0.0659517,-0.0930077
-0.0822367,0.0337354,-0.0697818,-0.0607241,-0.0181648,-0.0532219,0.0700132
0.0572398,0.0403049,0.0381284,0.0132436,0.0270886,-0.0405638,-0.0495545
0.000945381,0.0504095,0.01084,-0.0518331,0.021252,-0.0402128,0.00927841
-0.0570778,0.0942628,-0.0169115,-0.11288,-0.0387806,-0.0647391,0.0385359
0.07246,0.120608,0.0664605,-0.0965571,0.00472237,-0.118662,-0.0588601
-0.108564,0.0885264,-0.110057,-0.132781,-0.0517414,-0.095987,0.08337
0.115744,0.036269,0.0647074,-0.0354061,0.0539737,-0.0659516,-0.0930077
-0.0822367,0.0337353,-0.0697818,-0.0607241,-0.0181648,-0.0532219,0.0700132
0.0572398,0.0403048,0.0381285,0.0132436,0.0270886,-0.0405638,-0.0495545
0.000945368,0.0504094,0.01084,-0.051833,0.021252,-0.0402127,0.00927841
-0.0570778,0.0942627,-0.0169114,-0.11288,-0.0387806,-0.064739,0.0385359
0.07246,0.120608,0.0664605,-0.096557,0.00472233,-0.118662,-0.0588601
-0.108564,0.0885262,-0.110057,-0.132781,-0.0517414,-0.095987,0.08337
0.115744,0.0362689,0.0647074,-0.035406,0.0539736,-0.0659516,-0.0930077
-0.0822367,0.0337352,-0.0697818,-0.0607241,-0.0181648,-0.0532219,0.0700132
0.0572398,0.0403047,0.0381285,0.0132437,0.0270886,-0.0405637,-0.0495545
0.000945355,0.0504093,0.0108401,-0.051833,0.021252,-0.0402127,0.00927842
-0.0570778,0.0942626,-0.0169114,-0.11288,-0.0387806,-0.064739,0.0385359
0.07246,0.120608,0.0664606,-0.0965569,0.00472229,-0.118662,-0.0588601
-0.108564,0.0885261,-0.110057,-0.132781,-0.0517414,-0.0959869,0.08337
0.115744,0.0362687,0.0647074,-0.035406,0.0539736,-0.0659515,-0.0930077
-0.0822367,0.033735,-0.0697818,-0.0607241,-0.0181647,-0.0532218,0.0700132
0.0572398,0.0403045,0.0381285,0.0132437,0.0270886,-0.0405637,-0.0495545
0.000945342,0.0504092,0.0108401,-0.051833,0.021252,-0.0402127,0.00927842
-0.0570778,0.0942625,-0.0169114,-0.11288,-0.0387806,-0.0647389,0.0385358
0.07246,0.120607,0.0664606,-0.0965569,0.00472225,-0.118662,-0.0588601
-0.108564,0.088526,-0.110057,-0.132781,-0.0517414,-0.0959869,0.08337
0.115744,0.0362686,0.0647074,-0.0354059,0.0539736,-0.0659515,-0.0930077
-0.0822367,0.0337349,-0.0697818,-0.0607241,-0.0181647,-0.0532218,0.0700132
0.0572398,0.0403044,0.0381286,0.0132438,0.0270885,-0.0405636,-0.0495545
0.000945328,0.050409,0.0108401,-0.0518329,0.021252,-0.0402126,0.00927843
-0.0570778,0.0942623,-0.0169113,-0.11288,-0.0387806,-0.0647389,0.0385358
0.0724599,0.120607,0.0664606,-0.0965568,0.00472221,-0.118662,-0.0588601
-0.108564,0.0885259,-0.110057,-0.132781,-0.0517414,-0.0959869,0.08337
0.115744,0.0362685,0.0647074,-0.0354059,0.0539735,-0.0659514,-0.0930077
-0.0822367,0.0337348,-0.0697818,-0.0607241,-0.0181647,-0.0532218,0.0700132
0.0572398,0.0403043,0.0381286,0.0132439,0.0270885,-0.0405636,-0.0495545
0.000945315,0.0504089,0.0108401,-0.0518329,0.021252,-0.0402126,0.00927843
-0.0570778,0.0942622,-0.0169113,-0.11288,-0.0387806,-0.0647389,0.0385358
0.0724599,0.120607,0.0664607,-0.0965567,0.00472217,-0.118662,-0.0588601
-0.108564,0.0885258,-0.110057,-0.132781,-0.0517415,-0.0959868,0.08337
0.115744,0.0362684,0.0647074,-0.0354058,0.0539735,-0.0659514,-0.0930077
-0.0822367,0.0337347,-0.0697818,-0.0607241,-0.0181647,-0.0532218,0.0700132
0.0572399,0.0403042,0.0381286,0.0132439,0.0270885,-0.0405635,-0.0495545
0.000945302,0.0504088,0.0108401,-0.0518328,0.021252,-0.0402126,0.00927844
-0.0570778,0.0942621,-0.0169113,-0.11288,-0.0387806,-0.0647388,0.0385358
0.0724599,0.120607,0.0664607,-0.0965567,0.00472213,-0.118662,-0.0588601
-0.108564,0.0885257,-0.110057,-0.132781,-0.0517415,-0.0959868,0.08337
0.115744,0.0362683,0.0647074,-0.0354057,0.0539734,-0.0659514,-0.0930077
-0.0822367,0.0337346,-0.0697818,-0.0607241,-0.0181647,-0.0532217,0.0700132
0.0572399,0.0403041,0.0381286,0.013244,0.0270885,-0.0405635,-0.0495545
0.000945289,0.0504087,0.0108402,-0.0518328,0.021252,-0.0402125,0.00927845
-0.0570778,0.094262,-0.0169112,-0.11288,-0.0387806,-0.0647388,0.0385358
0.0724599,0.120607,0.0664607,-0.0965566,0.00472209,-0.118662,-0.0588601
-0.108564,0.0885256,-0.110057,-0.132781,-0.0517415,-0.0959867,0.08337
0.115744,0.0362682,0.0647074,-0.0354057,0.0539734,-0.0659513,-0.0930077
-0.0822366,0.0337345,-0.0697818,-0.0607241,-0.0181646,-0.0532217,0.0700132
0.0572399,0.0403039,0.0381287,0.013244,0.0270885,-0.0405635,-0.0495545
0.000945276,0.0504086,0.0108402,-0.0518328,0.021252,-0.0402125,0.00927845
-0.0570778,0.0942618,-0.0169112,-0.11288,-0.0387806,-0.0647388,0.0385358
0.0724599,0.120607,0.0664608,-0.0965565,0.00472205,-0.118662,-0.0588601
-0.108564,0.0885255,-0.110057,-0.132781,-0.0517415,-0.0959867,0.0833701
0.115744,0.0362681,0.0647074,-0.0354056,0.0539734,-0.0659513,-0.0930077
-0.0822366,0.0337344,-0.0697819,-0.0607241,-0.0181646,-0.0532217,0.0700132
0.0572399,0.0403038,0.0381287,0.0132441,0.0270885,-0.0405634,-0.0495546
0.000945263,0.0504085,0.0108402,-0.0518327,0.021252,-0.0402125,0.00927846
-0.0570778,0.0942617,-0.0169112,-0.11288,-0.0387806,-0.0647387,0.0385358
0.0724599,0.120607,0.0664608,-0.0965565,0.00472201,-0.118662,-0.0588601
-0.108564,0.0885254,-0.110057,-0.132781,-0.0517415,-0.0959867,0.0833701
0.115744,0.036268,0.0647074,-0.0354055,0.0539733,-0.0659512,-0.0930077
-0.0822366,0.0337343,-0.0697819,-0.0607241,-0.0181646,-0.0532217,0.0700132
0.0572399,0.0403037,0.0381287,0.0132441,0.0270885,-0.0405634,-0.0495546
0.00094525,0.0504083,0.0108402,-0.0518327,0.021252,-0.0402124,0.00927846
-0.0570778,0.0942616,-0.0169111,-0.11288,-0.0387806,-0.0647387,0.0385358
0.0724598,0.120607,0.0664608,-0.0965564,0.00472197,-0.118661,-0.05886
-0.108564,0.0885252,-0.110057,-0.132781,-0.0517415,-0.0959866,0.0833701
0.115744,0.0362679,0.0647075,-0.0354055,0.0539733,-0.0659512,-0.0930077
-0.0822366,0.0337342,-0.0697819,-0.060724,-0.0181646,-0.0532216,0.0700132
0.0572399,0.0403036,0.0381287,0.0132442,0.0270885,-0.0405633,-0.0495546
0.000945237,0.0504082,0.0108402,-0.0518326,0.021252,-0.0402124,0.00927847
-0.0570778,0.0942615,-0.0169111,-0.11288,-0.0387806,-0.0647386,0.0385358
0.0724598,0.120606,0.0664609,-0.0965563,0.00472193,-0.118661,-0.05886
-0.108564,0.0885251,-0.110057,-0.132781,-0.0517415,-0.0959866,0.0833701
0.115744,0.0362678,0.0647075,-0.0354054,0.0539733,-0.0659511,-0.0930077
-0.0822366,0.0337341,-0.0697819,-0.060724,-0.0181646,-0.0532216,0.0700132
0.0572399,0.0403035,0.0381288,0.0132442,0.0270885,-0.0405633,-0.0495546
0.000945224,0.0504081,0.0108402,-0.0518326,0.021252,-0.0402124,0.00927847
-0.0570778,0.0942613,-0.0169111,-0.11288,-0.0387806,-0.0647386,0.0385358
0.0724598,0.120606,0.0664609,-0.0965563,0.00472189,-0.118661,-0.05886
-0.108564,0.088525,-0.110057,-0.132781,-0.0517415,-0.0959866,0.0833701
0.115744,0.0362677,0.0647075,-0.0354054,0.0539732,-0.0659511,-0.0930077
-0.0822366,0.033734,-0.0697819,-0.060724,-0.0181645,-0.0532216,0.0700132
0.0572399,0.0403033,0.0381288,0.0132443,0.0270885,-0.0405632,-0.0495546
0.000945211,0.050408,0.0108403,-0.0518326,0.0212519,-0.0402123,0.00927848
-0.0570778,0.0942612,-0.016911,-0.11288,-0.0387806,-0.0647386,0.0385358
0.0724598,0.120606,0.0664609,-0.0965562,0.00472185,-0.118661,-0.05886
-0.108564,0.0885249,-0.110057,-0.132781,-0.0517415,-0.0959865,0.0833701
0.115744,0.0362676,0.0647075,-0.0354053,0.0539732,-0.0659511,-0.0930077
-0.0822366,0.0337339,-0.0697819,-0.060724,-0.0181645,-0.0532215,0.0700132
0.0572399,0.0403032,0.0381288,0.0132443,0.0270885,-0.0405632,-0.0495546
0.000945198,0.0504079,0.0108403,-0.0518325,0.0212519,-0.0402123,0.00927849
-0.0570778,0.0942611,-0.016911,-0.11288,-0.0387806,-0.0647385,0.0385358
0.0724598,0.120606,0.066461,-0.0965561,0.00472181,-0.118661,-0.05886
-0.108564,0.0885248,-0.110057,-0.132781,-0.0517415,-0.0959865,0.0833701
0.115744,0.0362675,0.0647075,-0.0354052,0.0539732,-0.065951,-0.0930077
-0.0822366,0.0337338,-0.0697819,-0.060724,-0.0181645,-0.0532215,0.0700132
0.0572399,0.0403031,0.0381289,0.0132444,0.0270885,-0.0405632,-0.0495546
0.000945185,0.0504078,0.0108403,-0.0518325,0.0212519,-0.0402123,0.00927849
-0.0570778,0.094261,-0.016911,-0.11288,-0.0387806,-0.0647385,0.0385358
0.0724597,0.120606,0.066461,-0.0965561,0.00472177,-0.118661,-0.05886
-0.108564,0.0885247,-0.110057,-0.132781,-0.0517415,-0.0959864,0.0833701
0.115744,0.0362674,0.0647075,-0.0354052,0.0539731,-0.065951,-0.0930077
-0.0822366,0.0337337,-0.0697819,-0.060724,-0.0181645,-0.0532215,0.0700132
0.0572399,0.040303,0.0381289,0.0132444,0.0270885,-0.0405631,-0.0495546
0.000945172,0.0504077,0.0108403,-0.0518324,0.0212519,-0.0402123,0.0092785
-0.0570778,0.0942609,-0.0169109,-0.11288,-0.0387806,-0.0647385,0.0385358
0.0724597,0.120606,0.066461,-0.096556,0.00472173,-0.118661,-0.05886
-0.108564,0.0885246,-0.110057,-0.132781,-0.0517415,-0.0959864,0.0833701
0.115744,0.0362672,0.0647075,-0.0354051,0.0539731,-0.0659509,-0.0930077
-0.0822366,0.0337336,-0.0697819,-0.060724,-0.0181645,-0.0532215,0.0700132
0.0572399,0.0403029,0.0381289,0.0132445,0.0270885,-0.0405631,-0.0495546
0.000945159,0.0504075,0.0108403,-0.0518324,0.0212519,-0.0402122,0.0092785
-0.0570778,0.0942607,-0.0169109,-0.11288,-0.0387806,-0.0647384,0.0385357
0.0724597,0.120606,0.0664611,-0.0965559,0.00472169,-0.118661,-0.05886
-0.108564,0.0885245,-0.110057,-0.132781,-0.0517415,-0.0959864,0.0833701
0.115744,0.0362671,0.0647075,-0.0354051,0.0539731,-0.0659509,-0.0930077
-0.0822366,0.0337335,-0.0697819,-0.060724,-0.0181644,-0.0532214,0.0700132
0.0572399,0.0403028,0.0381289,0.0132445,0.0270885,-0.040563,-0.0495546
0.000945146,0.0504074,0.0108404,-0.0518324,0.0212519,-0.0402122,0.00927851
-0.0570778,0.0942606,-0.0169109,-0.11288,-0.0387805,-0.0647384,0.0385357
0.0724597,0.120606,0.0664611,-0.0965559,0.00472166,-0.118661,-0.05886
-0.108564,0.0885244,-0.110057,-0.132781,-0.0517415,-0.0959863,0.0833701
0.115744,0.036267,0.0647075,-0.035405,0.053973,-0.0659509,-0.0930077
-0.0822366,0.0337334,-0.0697819,-0.060724,-0.0181644,-0.0532214,0.0700132
0.0572399,0.0403027,0.038129,0.0132446,0.0270885,-0.040563,-0.0495546
0.000945133,0.0504073,0.0108404,-0.0518323,0.0212519,-0.0402122,0.00927851
-0.0570778,0.0942605,-0.0169108,-0.11288,-0.0387805,-0.0647384,0.0385357
0.0724597,0.120605,0.0664611,-0.0965558,0.00472162,-0.118661,-0.05886
-0.108564,0.0885243,-0.110057,-0.132781,-0.0517415,-0.0959863,0.0833701
0.115744,0.0362669,0.0647075,-0.0354049,0.053973,-0.0659508,-0.0930076
-0.0822366,0.0337333,-0.0697819,-0.060724,-0.0181644,-0.0532214,0.0700132
0.0572399,0.0403026,0.038129,0.0132446,0.0270884,-0.040563,-0.0495546
0.00094512,0.0504072,0.0108404,-0.0518323,0.0212519,-0.0402121,0.00927852
-0.0570778,0.0942604,-0.0169108,-0.11288,-0.0387805,-0.0647383,0.0385357
0.0724596,0.120605,0.0664611,-0.0965558,0.00472158,-0.118661,-0.05886
-0.108564,0.0885242,-0.110057,-0.132781,-0.0517415,-0.0959863,0.0833701
0.115744,0.0362668,0.0647075,-0.0354049,0.0539729,-0.0659508,-0.0930076
-0.0822366,0.0337332,-0.0697819,-0.060724,-0.0181644,-0.0532214,0.0700132
0.0572399,0.0403024,0.038129,0.0132447,0.0270884,-0.0405629,-0.0495546
0.000945107,0.0504071,0.0108404,-0.0518323,0.0212519,-0.0402121,0.00927852
-0.0570778,0.0942603,-0.0169108,-0.112879,-0.0387805,-0.0647383,0.0385357
0.0724596,0.120605,0.0664612,-0.0965557,0.00472154,-0.118661,-0.05886
-0.108564,0.0885241,-0.110057,-0.132781,-0.0517415,-0.0959862,0.0833701
0.115744,0.0362667,0.0647076,-0.0354048,0.0539729,-0.0659507,-0.0930076
-0.0822366,0.0337331,-0.0697819,-0.060724,-0.0181644,-0.0532213,0.0700132
0.0572399,0.0403023,0.038129,0.0132447,0.0270884,-0.0405629,-0.0495546
0.000945094,0.050407,0.0108404,-0.0518322,0.0212519,-0.0402121,0.00927853
-0.0570778,0.0942602,-0.0169107,-0.112879,-0.0387805,-0.0647383,0.0385357
0.0724596,0.120605,0.0664612,-0.0965556,0.0047215,-0.118661,-0.05886
-0.108564,0.088524,-0.110057,-0.132781,-0.0517415,-0.0959862,0.0833701
0.115744,0.0362666,0.0647076,-0.0354048,0.0539729,-0.0659507,-0.0930076
-0.0822366,0.033733,-0.0697819,-0.060724,-0.0181643,-0.0532213,0.0700132
0.0572399,0.0403022,0.0381291,0.0132448,0.0270884,-0.0405628,-0.0495546
0.000945081,0.0504069,0.0108405,-0.0518322,0.0212519,-0.040212,0.00927854
-0.0570778,0.0942601,-0.0169107,-0.112879,-0.0387805,-0.0647382,0.0385357
0.0724596,0.120605,0.0664612,-0.0965556,0.00472146,-0.118661,-0.05886
-0.108564,0.0885239,-0.110057,-0.132781,-0.0517415,-0.0959862,0.0833701
0.115744,0.0362665,0.0647076,-0.0354047,0.0539728,-0.0659507,-0.0930076
-0.0822366,0.0337329,-0.0697819,-0.060724,-0.0181643,-0.0532213,0.0700132
0.0572399,0.0403021,0.0381291,0.0132448,0.0270884,-0.0405628,-0.0495546
0.000945068,0.0504068,0.0108405,-0.0518321,0.0212519,-0.040212,0.00927854
-0.0570778,0.0942599,-0.0169107,-0.112879,-0.0387805,-0.0647382,0.0385357
0.0724596,0.120605,0.0664613,-0.0965555,0.00472143,-0.118661,-0.05886
-0.108564,0.0885238,-0.110057,-0.132781,-0.0517415,-0.0959861,0.0833701
0.115744,0.0362664,0.0647076,-0.0354046,0.0539728,-0.0659506,-0.0930076
-0.0822366,0.0337328,-0.0697819,-0.060724,-0.0181643,-0.0532213,0.0700131
0.0572399,0.040302,0.0381291,0.0132449,0.0270884,-0.0405628,-0.0495546
0.000945055,0.0504067,0.0108405,-0.0518321,0.0212519,-0.040212,0.00927855
-0.0570778,0.0942598,-0.0169106,-0.112879,-0.0387805,-0.0647382,0.0385357
0.0724596,0.120605,0.0664613,-0.0965555,0.00472139,-0.118661,-0.05886
-0.108564,0.0885237,-0.110057,-0.132781,-0.0517415,-0.0959861,0.0833701
0.115744,0.0362663,0.0647076,-0.0354046,0.0539728,-0.0659506,-0.0930076
-0.0822366,0.0337328,-0.0697819,-0.060724,-0.0181643,-0.0532212,0.0700131
0.05724,0.0403019,0.0381291,0.0132449,0.0270884,-0.0405627,-0.0495546
0.000945042,0.0504066,0.0108405,-0.0518321,0.0212519,-0.040212,0.00927855
-0.0570778,0.0942597,-0.0169106,-0.112879,-0.0387805,-0.0647381,0.0385357
0.0724595,0.120605,0.0664613,-0.0965554,0.00472135,-0.118661,-0.05886
-0.108564,0.0885236,-0.110056,-0.132781,-0.0517415,-0.0959861,0.0833701
0.115744,0.0362662,0.0647076,-0.0354045,0.0539727,-0.0659505,-0.0930076
-0.0822366,0.0337327,-0.0697819,-0.060724,-0.0181643,-0.0532212,0.0700131
0.05724,0.0403018,0.0381292,0.013245,0.0270884,-0.0405627,-0.0495546
0.00094503,0.0504065,0.0108405,-0.051832,0.0212518,-0.0402119,0.00927856
-0.0570778,0.0942596,-0.0169106,-0.112879,-0.0387805,-0.0647381,0.0385357
0.0724595,0.120605,0.0664614,-0.0965553,0.00472131,-0.118661,-0.05886
-0.108565,0.0885235,-0.110056,-0.132781,-0.0517415,-0.095986,0.0833701
0.115744,0.0362661,0.0647076,-0.0354045,0.0539727,-0.0659505,-0.0930076
-0.0822365,0.0337326,-0.0697819,-0.060724,-0.0181643,-0.0532212,0.0700131
0.05724,0.0403017,0.0381292,0.013245,0.0270884,-0.0405626,-0.0495546
0.000945017,0.0504064,0.0108405,-0.051832,0.0212518,-0.0402119,0.00927856
-0.0570778,0.0942595,-0.0169106,-0.112879,-0.0387805,-0.0647381,0.0385357
0.0724595,0.120604,0.0664614,-0.0965553,0.00472128,-0.118661,-0.0588599
-0.108565,0.0885234,-0.110056,-0.132781,-0.0517415,-0.095986,0.0833701
0.115743,0.0362661,0.0647076,-0.0354044,0.0539727,-0.0659505,-0.0930076
